,pron,words
11343,/naɪn/,nine
11344,/ˌnaɪnˈtin/,nine·teen
11345,/ˈnaɪnti/,nine·ty
11346,/ˈnaɪntiɪθ/,ninetieth
11347,/naɪnθ/,ninth
11348,/nɪp/,nip1
11349,/ˈnɪpəl/,nip·ple
11350,/ˈnɪpi/,nip·py
11351,"/nɚˈvanə, nɪr-/",Nirvana
11352,/nɪt/,nit
11353,/ˈnɪtˌpɪkɪŋ/,nit·pick·ing
11354,/ˈnaɪtreɪt/,ni·trate
11355,/ˈnaɪtrədʒən/,ni·tro·gen
11356,/ˈnɪtˌwɪt/,nit·wit
11357,/nɪks/,nix
11358,/noʊ/,no1
11359,/noʊˈbɪləti/,no·bil·i·ty
11360,/ˈnoʊbəl/,no·ble1
11361,/ˈnoʊbəlmən/,no·ble·man
11362,/ˈnoʊbəlˌwʊmən/,no·ble·wom·an
11363,/-mən/,noblemen
11364,/-ˌwɪmɪn/,noblewomen
11365,"/ˈnoʊˌbʌdi, -ˌbadi/",no·bod·y1
11366,/nakˈtɚnl/,noc·tur·nal
11367,/nad/,nod
11368,/noʊd/,node
11369,/nɔɪz/,noise
11370,/ˈnɔɪzlɪs/,noise·less
11371,/ˈnɔɪsəm/,noi·some
11372,/ˈnɔɪzi/,nois·y
11373,/ˈnoʊmæd/,no·mad
11374,/noʊˈmædɪk/,nomadic
11375,/ˈnoʊmənˌkleɪtʃɚ/,no·men·cla·ture
11376,/ˈnamənl/,nom·i·nal
11377,/ˈnamənl-i/,nom·i·nal·ly
11378,/ˈnaməˌneɪt/,nom·i·nate
11379,/ˌnaməˈneɪʃən/,nom·i·na·tion
11380,"/ˈnamənətɪv, ˈnamnə-/",nom·i·na·tive
11381,/ˌnaməˈni/,nom·i·nee
11382,/ˌnanəˈgrɛʃən/,non·ag·gres·sion
11383,/ˈnanəˌgan/,non·a·gon
11384,/ˌnanælkəˈhɔlɪk/,non-alcoholic
11385,/ˌnanʃəˈlant/,non·cha·lant
11386,/ˌnankəmˈbætnt/,non·com·bat·ant
11387,/ˌnankəˈmɪtl/,non·com·mit·tal
11388,/ˌnankənˈfɔrmɪst/,non·con·form·ist
11389,/nanˈkaʊnt/,non·count
11390,/ˌnandɪˈskrɪpt/,non·de·script
11391,/nʌn/,none1
11392,/nanˈɛntəti/,non·en·ti·ty
11393,/ˌnʌnðəˈlɛs/,none·the·less
11394,/ˌnanɪgˈzɪstənt/,non·ex·ist·ent
11395,/ˌnanˈfæt/,non·fat
11396,/ˌnanˈfɪkʃən/,non·fic·tion
11397,/ˌnanˈflæməbəl/,non·flam·ma·ble
11398,/nanˈɪməgrənt/,non·im·mi·grant
11399,/ˌnanɪntɚˈvɛnʃən/,non·in·ter·ven·tion
11400,/nanˌlɪniɚ prəˈgrɛʃən/,pro·gres·sion
11401,/ˌnanˈpeɪmənt/,non·pay·ment
11402,/ˌnanˈplʌst/,non·plussed
11403,/ˌnanˈprafɪt/,non·prof·it
11404,/ˌnanprəˌlɪfəˈreɪʃən/,non·pro·lif·er·a·tion
11405,/ˌnanrɪˈfʌndəbəl/,non·re·fund·a·ble
11406,/ˌnanrɪˈnuəbəl/,non·re·new·a·ble
11407,/ˌnanˈrɛzɪdənt/,non·res·i·dent
11408,/ˌnanrɪˌstrɪktɪv ˈklɔz/,clause
11409,/ˌnansɛkˈtɛriən/,non·sec·tar·i·an
11410,"/ˈnansɛns, -səns/",non·sense
11411,/nanˈsɛnsɪkəl/,nonsensical
11412,/ˌnan ˈsɛkwɪtɚ/,nonse·qui·tur
11413,/ˌnanˈsmoʊkɚ/,non·smok·er
11414,/ˌnanˈsmoʊkɪŋ/,non·smok·ing
11415,/ˌnanˈstændɚd/,non·stand·ard
11416,/ˌnanˈstɪk/,non·stick
11417,/ˌnanˈstap/,non·stop
11418,/ˌnanˈvaɪələns/,non·vi·o·lence
11419,/ˌnanˈvaɪələnt/,non·vi·o·lent
11420,/ˈnudl/,noo·dle
11421,/nʊk/,nook
11422,/nun/,noon
11423,/nus/,noose
11424,/noʊp/,nope
11425,/ˈnoʊpleɪs/,place
11426,/nɔrm/,norm
11427,/ˈnɔrməl/,nor·mal1
11428,/nɔrˈmæləti/,nor·mal·i·ty
11429,/ˈnɔrməlsi/,nor·mal·cy
11430,/ˈnɔrməˌlaɪz/,nor·mal·ize
11431,/ˌnɔrmələˈzeɪʃən/,normalization
11432,/ˈnɔrməli/,nor·mal·ly
11433,/nɔrs/,Norse
11434,/nɔrθ/,North
11435,/ˈnɔrθbaʊnd/,north·bound
11436,/ˌnɔrθˈist/,north·east1
11437,/ˈnɔrðɚli/,north·er·ly
11438,/ˈnɔrðɚn/,north·ern
11439,/ˈnɔrðɚnɚ/,Northerner
11440,/ˈnɔrðɚnˌmoʊst/,north·ern·most
11441,/ˈnɔrθwɚd/,north·ward
11442,/ˌnɔrθˈwɛst/,north·west1
11443,/noʊz/,nose1
11444,/ˈnoʊzblid/,nose·bleed
11445,/ˈnoʊzdaɪv/,nose·dive
11446,"/naˈstældʒə, nə-/",nos·tal·gia
11447,/ˈnastrəl/,nos·tril
11448,/ˈnoʊzi/,nos·y
11449,/nat/,not
11450,/ˈnoʊtəbəl/,no·ta·ble
11451,/ˈnoʊtəbli/,no·ta·bly
11452,/ˈnoʊtəˌraɪz/,no·ta·rize
11453,/ˈnoʊtəri/,no·tar·y
11454,/noʊˈteɪʃən/,no·ta·tion
11455,/natʃ/,notch1
11456,/noʊt/,note1
11457,/ˈnoʊtbʊk/,note·book
11458,/ˈnoʊtɪd/,not·ed
11459,/ˈnoʊtˌpeɪpɚ/,note·pa·per
11460,/ˈnoʊtˌwɚði/,note·wor·thy
11461,/ˈnʌθɪŋ/,noth·ing1
11462,/ˈnʌθɪŋnɪs/,noth·ing·ness
11463,/ˈnoʊtɪs/,no·tice1
11464,/ˈnoʊtɪsəbəl/,no·tice·a·ble
11465,/ˌnoʊtəfəˈkeɪʃən/,no·ti·fi·ca·tion
11466,/ˈnoʊtəˌfaɪ/,no·ti·fy
11467,/ˈnoʊʃən/,no·tion
11468,/ˌnoʊtəˈraɪəti/,no·to·ri·e·ty
11469,/noʊˈtɔriəs/,no·to·ri·ous
11470,/ˌnatwɪθˈstændɪŋ/,not·with·stand·ing
11471,/naʊn/,noun
11472,"/ˈnɚɪʃ, ˈnʌrɪʃ/",nour·ish
11473,"/ˈnɚɪʃɪŋ, ˈnʌr-/",nour·ish·ing
11474,"/ˈnɚɪʃmənt, ˈnʌr-/",nour·ish·ment
11475,/ˈnoʊvə/,no·va
11476,/ˈnavəl/,nov·el1
11477,/ˈnavəlɪst/,nov·el·ist
11478,/noʊˈvɛlə/,no·vel·la
11479,/ˈnavəlti/,nov·el·ty
11480,"/noʊˈvɛmbɚ, nə-/",No·vem·ber
11481,/ˈnavɪs/,nov·ice
11482,/ˈnoʊvəˌkeɪn/,No·vo·cain
11483,/naʊ/,now1
11484,/ˈnaʊəˌdeɪz/,now·a·days
11485,/ˈnoʊwɛr/,no·where
11486,/ˈnakʃəs/,nox·ious
11487,/ˈnazəl/,noz·zle
11488,/ənt/,-n’t
11489,/ˈnuans/,nu·ance
11490,/ˈnukliɚ/,nu·cle·ar
11491,/nuˈkliələs/,nu·cle·o·lus
11492,/-laɪ/,nucleoli
11493,/ˈnuklian/,nu·cle·on
11494,/ˈnukliəs/,nu·cle·us
11495,/-kliaɪ/,nuclei
11496,/nud/,nude1
11497,/nʌdʒ/,nudge
11498,/ˈnudɪst/,nu·dist
11499,/ˈnʌgɪt/,nug·get
11500,/ˈnusəns/,nui·sance
11501,/nuk/,nuke1
11502,/ˈnʌləˌfaɪ/,nul·li·fy
11503,/nʌm/,numb1
11504,/ˈnʌmbɚ/,num·ber1
11505,"/ˈnumərəl, ˈnumrəl/",nu·mer·al
11506,/ˈnuməˌreɪtɚ/,nu·mer·a·tor
11507,/nuˈmɛrɪkəl/,nu·mer·i·cal
11508,/ˈnumərəs/,num·er·ous
11509,/nʌn/,nun
11510,/ˈnʌpʃəlz/,nup·tials
11511,/nɚs/,nurse1
11512,/ˈnɚsəri/,nurs·er·y
11513,/ˈnɚsɪŋ/,nurs·ing
11514,/ˈnɚtʃɚ/,nur·ture1
11515,/nʌt/,nut
11516,/ˈnʌtˌkrækɚ/,nut·crack·er
11517,/ˈnʌtmɛg/,nut·meg
11518,/ˈnutriənt/,nu·tri·ent
11519,/nuˈtrɪʃən/,nu·tri·tion
11520,/nuˈtrɪʃəs/,nu·tri·tious
11521,/nʌts/,nuts
11522,/ˈnʌtʃɛl/,nut·shell
11523,/ˈnʌti/,nut·ty
11524,/ˈnʌzəl/,nuz·zle
11525,/ˈnaɪlan/,ny·lon
11526,/nɪmf/,nymph
11527,/ˌnɪmfəˈmeɪniˌæk/,nym·pho·ma·ni·ac
11528,/ˌnɪmfəˈmeɪniə/,nymphomania
11529,/oʊf/,oaf
11530,/oʊk/,oak
11531,/ɔr/,oar
11532,/oʊˈeɪsiz/,oases
11533,/oʊt/,oat
11534,/oʊθ/,oath
11535,"/oʊðz, oʊθs/",oaths
11536,/ˈoʊtmil/,oat·meal
11537,/ˈabdərət/,ob·du·rate
11538,"/əˈbidiəns, oʊ-/",o·be·di·ence
11539,"/əˈbidiənt, oʊ-/",o·be·di·ent
11540,/oʊˈbis/,o·bese
11541,"/əˈbeɪ, oʊ-/",o·bey
11542,/ˈabfəˌskeɪt/,ob·fus·cate
11543,/ˌabfəˈskeɪʃən/,obfuscation
11544,"/əˈbɪtʃuˌɛri, oʊ-/",o·bit·u·ar·y
11545,"/ˈabdʒɪkt, ˈabdʒɛkt/",ob·ject1
11546,/əbˈdʒɛkt/,ob·ject2
11547,/əbˈdʒɛkʃən/,ob·jec·tion
11548,/əbˈdʒɛkʃənəbəl/,ob·jec·tion·a·ble
11549,/əbˈdʒɛktɪv/,ob·jec·tive1
11550,/ˌabdʒɛkˈtɪvəti/,objectivity
11551,/ˈabləˌgeɪtɪd/,ob·li·gat·ed
11552,/ˌabləˈgeɪʃən/,ob·li·ga·tion
11553,/əˈblɪgəˌtɔri/,o·blig·a·to·ry
11554,/əˈblaɪdʒ/,o·blige
11555,/əˈblaɪdʒɪŋ/,o·blig·ing
11556,"/əˈblik, oʊ-/",o·blique
11557,/əˈblɪtəˌreɪt/,ob·lit·er·ate
11558,/əˌblɪtəˈreɪʃən/,obliteration
11559,/əˈblɪviən/,ob·liv·i·on
11560,/əˈblɪviəs/,ob·liv·i·ous
11561,/ˈablɔŋ/,ob·long
11562,/əbˈnakʃəs/,ob·nox·ious
11563,/ˈoʊboʊ/,o·boe
11564,"/əbˈsin, ab-/",ob·scene
11565,/əbˈsɛnəti/,ob·scen·i·ty
11566,/əbˈskyʊr/,ob·scure1
11567,/əbˈskyʊrəti/,ob·scur·i·ty
11568,/əbˈsikwiəs/,ob·se·qui·ous
11569,/əbˈzɚvəbəl/,ob·serv·a·ble
11570,/əbˈzɚvəns/,ob·serv·ance
11571,/əbˈzɚvənt/,ob·serv·ant
11572,"/ˌabzɚˈveɪʃən, -sɚ-/",ob·ser·va·tion
11573,/əbˈzɚvəˌtɔri/,ob·serv·a·to·ry
11574,/əbˈzɚv/,ob·serve
11575,/əbˈzɚvɚ/,ob·serv·er
11576,/əbˈsɛs/,ob·sess
11577,/əbˈsɛʃən/,ob·ses·sion
11578,/əbˈsɛsɪv/,ob·ses·sive
11579,/ˌabsəˈlit/,ob·so·lete
11580,/ˌabsəˈlɛsəns/,obsolescence
11581,/ˈabstɪkəl/,ob·sta·cle
11582,"/əbˈstɛktrɪks, ab-/",ob·stet·rics
11583,/ˌabstəˈtrɪʃən/,obstetrician
11584,/ˈabstənɪt/,ob·sti·nate
11585,/əbˈstrɛpərəs/,ob·strep·er·ous
11586,/əbˈstrʌkt/,ob·struct
11587,/əbˈstrʌkʃən/,ob·struc·tion
11588,/əbˈteɪn/,ob·tain
11589,/əbˈteɪnəbəl/,ob·tain·a·ble
11590,/əbˈtrusɪv/,ob·tru·sive
11591,"/əbˈtus, ab-/",ob·tuse
11592,/ˈabviəs/,ob·vi·ous
11593,/ˈabviəsli/,ob·vi·ous·ly
11594,/əˈkeɪʒən/,oc·ca·sion
11595,/əˈkeɪʒənl/,oc·ca·sion·al
11596,/əˈkeɪʒənl-i/,oc·ca·sion·al·ly
11597,/əˈkʌlt/,oc·cult
11598,/ˈakyəpənsi/,oc·cu·pan·cy
11599,/ˈakyəpənt/,oc·cu·pant
11600,/ˌakyəˈpeɪʃən/,oc·cu·pa·tion
11601,/ˌakyəˈpeɪʃənəl/,oc·cu·pa·tion·al
11602,/ˈakyəˌpaɪd/,oc·cu·pied
11603,/ˈakyəˌpaɪ/,oc·cu·py
11604,/əˈkɚ/,oc·cur
11605,/ˈoʊʃən/,o·cean
11606,/ˌoʊʃiˈænɪk/,oceanic
11607,/ˌoʊʃəˈnagrəfi/,o·cean·og·ra·phy
11608,/əˈklak/,o’clock
11609,/ˈaktəˌgan/,oc·ta·gon
11610,/akˈtægənəl/,octagonal
11611,/ˈaktəv/,oc·tave
11612,/akˈtɛt/,oc·tet
11613,/akˈtoʊbɚ/,Oc·to·ber
11614,/ˈaktəpəs/,oc·to·pus
11615,/ˈaktəpaɪ/,octopi
11616,/ad/,odd
11617,/ˈadbɔl/,odd·ball
11618,/ˈadəti/,odd·i·ty
11619,/ˈadli/,odd·ly
11620,/adz/,odds
11621,/oʊd/,ode
11622,/ˈoʊdiəs/,o·di·ous
11623,/ˈoʊdɚ/,o·dor
11624,/ˈoʊdɚlɪs/,o·dor·less
11625,/ˈadəsi/,od·ys·sey
11626,/ɔf/,off
11627,/ˌɔfˈbit/,off·beat
11628,/əˈfɛnd/,of·fend
11629,/əˈfɛndɚ/,of·fend·er
11630,/əˈfɛns/,of·fense1
11631,/ˈɔfɛns/,of·fense2
11632,/əˈfɛnsɪv/,of·fen·sive1
11633,"/ˈɔfɚ, ˈafɚ/",of·fer1
11634,"/ˈɔfrɪŋ, ˈa-/",of·fer·ing
11635,/ɔfˈhænd/,off·hand1
11636,/ˌɔfˈhænd/,off·hand2
11637,"/ˈɔfɪs, ˈa-/",of·fice
11638,"/ˈɔfəsɚ, ˈa-/",of·fi·cer
11639,/əˈfɪʃəl/,of·fi·cial1
11640,/əˈfɪʃəli/,of·fi·cial·ly
11641,/əˈfɪʃiˌeɪt/,of·fi·ci·ate
11642,/əˈfɪʃəs/,of·fi·cious
11643,/ˈɔfɪŋ/,off·ing
11644,/ˌɔfˈlaɪn/,off·line
11645,"/ˌɔfˈsɛt, ˈɔfsɛt/",off·set
11646,/ˈɔfʃut/,off·shoot
11647,/ˌɔfˈʃɔr/,off·shore
11648,/ˈɔfˌsprɪŋ/,off·spring
11649,/ˌɔfˈsteɪdʒ/,off·stage
11650,"/ˈɔfən, ˈɔftən/",of·ten
11651,/ˈɔfənˌtaɪmz/,of·ten·times
11652,/ˈoʊgəl/,o·gle
11653,/ˈoʊgɚ/,o·gre
11654,/oʊ/,oh
11655,/oʊm/,ohm
11656,/ɔɪl/,oil1
11657,/ɔɪld/,oiled
11658,/ˈɔɪli/,oil·y
11659,/ɔɪŋk/,oink
11660,/ˈɔɪntmənt/,oint·ment
11661,/oʊˈkeɪ/,OK
11662,/oʊld/,old
11663,/ˈoʊldən/,old·en
11664,/ˈoʊldi/,old·ie
11665,/ˈaləˌgarki/,ol·i·gar·chy
11666,/ˈalɪv/,ol·ive
11667,/əˌlɪmpɪk ˈgeɪmz/,Games
11668,/ˈamlɪt/,omelette
11669,/ˈoʊmən/,o·men
11670,/ˈamənəs/,om·i·nous
11671,"/oʊˈmɪʃən, ə-/",o·mis·sion
11672,"/oʊˈmɪt, ə-/",o·mit
11673,/amˈnɪpətənt/,om·nip·o·tent
11674,/amˈnɪʃənt/,om·ni·scient
11675,/ˈamnɪˌvɔr/,om·ni·vore
11676,"/ɔn, an/",on
11677,/wʌns/,once1
11678,"/ˈɔnˌkʌmɪŋ, ˈan-/",on·com·ing
11679,/wʌn/,one1
11680,"/ˈanərəs, ˈoʊ-/",on·er·ous
11681,/ˈwʌntaɪm/,one·time
11682,"/ˈɔnˌgoʊɪŋ, ˈan-/",on·go·ing
11683,/ˈʌnyən/,on·ion
11684,"/ˌɔnˈlaɪn, ˌan-/",on·line
11685,"/ˈɔnˌlʊkɚ, ˈan-/",on·look·er
11686,/ˈoʊnli/,on·ly1
11687,/ˌanəmatəˈpiə/,on·o·mat·o·poe·ia
11688,"/ˈɔnsɛt, ˈan-/",on·set
11689,"/ˈanslɔt, ˈɔn-/",on·slaught
11690,/ˈoʊnəs/,o·nus
11691,"/ˈɔnwɚd, ˈan-/",on·ward1
11692,/ˈudlz/,oo·dles
11693,"/ʊps, ups/",oops
11694,/uz/,ooze
11695,/ˈoʊpəl/,o·pal
11696,/oʊˈpeɪk/,o·paque
11697,/ˈoʊpən/,o·pen1
11698,/ˈoʊpənɚ/,o·pen·er
11699,/ˈoʊpənɪŋ/,o·pen·ing1
11700,/ˈoʊpənli/,o·pen·ly
11701,/ˈoʊpənnɪs/,o·pen·ness
11702,"/ˈaprə, ˈapərə/",op·er·a
11703,/ˌapəˈrætɪk/,operatic
11704,/ˈaprəbəl/,op·era·ble
11705,/ˈapəˌreɪt/,op·er·ate
11706,/ˌapəˈreɪʃən/,op·er·a·tion
11707,/ˌapəˈreɪʃənl/,op·er·a·tion·al
11708,/ˈapərətɪv/,op·er·a·tive
11709,/ˈapəˌreɪtɚ/,op·er·a·tor
11710,/əˈpɪnyən/,o·pin·ion
11711,/əˈpɪnyəˌneɪtɪd/,o·pin·ion·at·ed
11712,/ˈoʊpiəm/,o·pi·um
11713,"/əˈpasəm, ˈpasəm/",o·pos·sum
11714,/əˈpoʊnənt/,op·po·nent
11715,/ˌapɚˈtun/,op·por·tune
11716,/ˌapɚˈtunɪst/,op·por·tun·ist
11717,/ˌapɚtuˈnɪstɪk/,opportunistic
11718,/əˈpoʊz/,op·pose
11719,/əˈpoʊzd/,op·posed
11720,/əˈpoʊzɪŋ/,op·pos·ing
11721,"/ˈapəzɪt, -sɪt/",op·po·site1
11722,/ˌapəˈzɪʃən/,op·po·si·tion
11723,/əˈprɛs/,op·press
11724,/əˈprɛsɚ/,oppressor
11725,/əˈprɛst/,op·pressed
11726,/əˈprɛʃən/,op·pres·sion
11727,/əˈprɛsɪv/,op·pres·sive
11728,/apt/,opt
11729,/ˈaptɪk/,op·tic
11730,/ˈaptɪkəl/,op·ti·cal
11731,/apˈtɪʃən/,op·ti·cian
11732,/ˈaptəˌmɪzəm/,op·ti·mism
11733,/ˈaptəmɪst/,op·ti·mist
11734,/ˌaptəˈmɪstɪk/,op·ti·mist·ic
11735,/ˈaptəməm/,op·ti·mum
11736,/ˈapʃən/,op·tion
11737,/ˈapʃənl/,op·tion·al
11738,/apˈtamətrɪst/,op·tom·e·trist
11739,/apˈtamətri/,optometry
11740,/ˈapyələnt/,op·u·lent
11741,"/ˈɔrəkəl, ˈar-/",or·a·cle
11742,/ˈɔrəl/,o·ral1
11743,"/ˈɔrɪndʒ, ˈar-/",or·ange
11744,/əˈræŋəˌtæn/,o·rang·u·tan
11745,/əˈræŋəˌtæŋ/,o·rang·u·tang
11746,"/əˈreɪʃən, ɔ-/",o·ra·tion
11747,"/ˈɔrətɚ, ˈar-/",or·a·tor
11748,"/ˈɔrəˌtɔri, ˈar-/",or·a·tory
11749,/ˈɔrbɪt/,or·bit1
11750,/ˈɔrtʃɚd/,or·chard
11751,/ˈɔrkɪstrə/,or·ches·tra
11752,/ɔrˈkɛstrəl/,orchestral
11753,/ˈɔrkɪˌstreɪt/,or·ches·trate
11754,/ˈɔrkɪd/,or·chid
11755,/ɔrˈdeɪn/,or·dain
11756,/ɔrˈdil/,or·deal
11757,/ˈɔrdɚ/,or·der1
11758,/ˈɔrdɚli/,or·der·ly1
11759,/ˈɔrdn-əns/,or·di·nance
11760,/ˌɔrdnˈɛrəli/,or·di·nar·i·ly
11761,/ˈɔrdnˌɛri/,or·di·nar·y
11762,/ˌɔrdnˈeɪʃən/,or·di·na·tion
11763,/ɔr/,ore
11764,/əˈrɛgəˌnoʊ/,o·reg·a·no
11765,/ˈɔrgən/,or·gan
11766,/ˌɔrgəˈnɛl/,or·ga·nelle
11767,/ɔrˈgænɪk/,or·gan·ic
11768,/ˈɔrgəˌnɪzəm/,or·ga·nism
11769,/ˈɔrgənɪst/,or·gan·ist
11770,/ˌɔrgənəˈzeɪʃən/,or·ga·ni·za·tion
11771,/ˈɔrgəˌnaɪz/,or·ga·nize
11772,/ˈɔrgəˌnaɪzd/,or·ga·nized
11773,/ˈɔrgəˌnaɪzɚ/,or·ga·niz·er
11774,/ˈɔrˌgæzəm/,or·gasm
11775,/ˈɔrdʒi/,or·gy
11776,/ˈɔriənt/,O·ri·ent
11777,/ˈɔriˌɛnt/,o·ri·ent
11778,/ˌɔriˈɛntl/,O·ri·en·tal
11779,/ˌɔriənˈteɪʃən/,o·ri·en·ta·tion
11780,/ˈɔriˌɛntɪd/,o·ri·ent·ed
11781,"/ˈɔrədʒɪn, ˈar-/",or·i·gin
11782,/əˈrɪdʒənl/,o·rig·i·nal1
11783,/əˌrɪdʒəˈnæləti/,o·rig·i·nal·i·ty
11784,/əˈrɪdʒənl-i/,o·rig·i·nal·ly
11785,/əˈrɪdʃəˌneɪt/,o·rig·i·nate
11786,"/ˈɔriˌoʊl, ˈɔriəl/",o·ri·ole
11787,/ˌɔrnəˈmɛntl/,or·na·men·tal
11788,/ɔrˈneɪt/,or·nate
11789,/ˈɔrnəri/,or·ne·ry
11790,/ˌɔrnəˈθalədʒi/,or·ni·thol·o·gy
11791,/ˈɔrfən/,or·phan1
11792,/ˈɔrfənɪdʒ/,or·phan·age
11793,/ˌɔrθəˈdantɪst/,or·tho·don·tist
11794,/ˈɔrθəˌdaks/,or·tho·dox
11795,/ɔrˌθagənl ˈdrɔ-ɪŋ/,or·thog·o·naldraw·ing
11796,/ɔrˈθagrəfi/,or·thog·ra·phy
11797,/ˌɔrθəˈgræfɪk/,orthographic
11798,/ˌɔrθəˈpidɪks/,or·tho·pe·dics
11799,/ˈaskɚ/,Os·car
11800,/ˈasəˌleɪt/,os·cil·late
11801,/ˌasəˈleɪʃən/,oscillation
11802,/ˈasələˌtɔri/,oscillatory
11803,"/azˈmoʊsɪs, as-/",os·mo·sis
11804,/azˈmatɪk/,osmotic
11805,/aˈstɛnsəbəl/,os·ten·si·ble
11806,/ˌastənˈteɪʃəs/,os·ten·ta·tious
11807,/ˌastənˈteɪʃən/,ostentation
11808,/ˈastrəˌsɪzəm/,os·tra·cism
11809,/ˈastrəˌsaɪz/,os·tra·cize
11810,"/ˈastrɪtʃ, ˈɔs-/",os·trich
11811,/ˈʌðɚ/,oth·er1
11812,/ˈʌðɚˌwaɪz/,oth·er·wise
11813,/ˈatɚ/,ot·ter
11814,/aʊtʃ/,ouch
11815,/aʊns/,ounce
11816,"/aʊɚz, arz/",ours
11817,"/aʊɚˈsɛlvz, ar-/",our·selves
11818,/aʊst/,oust
11819,/aʊt/,out1
11820,/ˈaʊtɪdʒ/,out·age
11821,/ˈaʊtbæk/,out·back
11822,/aʊtˈbɪd/,out·bid
11823,/ˈaʊtbaʊnd/,out·bound
11824,/ˈaʊtbreɪk/,out·break
11825,/ˈaʊtbɚst/,out·burst
11826,/ˈaʊtkæst/,out·cast
11827,/aʊtˈklæs/,out·class
11828,/ˈaʊtkʌm/,out·come
11829,/ˈaʊtkraɪ/,out·cry
11830,/ˌaʊtˈdeɪtɪd/,out·dat·ed
11831,/aʊtˈdɪstəns/,out·dis·tance
11832,/aʊtˈdu/,out·do
11833,/-ˈdɪd/,outdid
11834,/-ˈdʌn/,outdone
11835,/-ˈdʌz/,outdoes
11836,/ˈaʊtdɔr/,out·door
11837,/aʊtˈdɔrz/,out·doors
11838,/aʊtˈdɔrzi/,out·door·sy
11839,/ˈaʊtɚ/,out·er
11840,/ˈaʊtɚˌmoʊst/,out·er·most
11841,/ˈaʊtfild/,out·field
11842,/ˈaʊtˌfɪt/,out·fit1
11843,/ˈaʊtˌfɪtɚ/,out·fit·ter
11844,/ˈaʊtˌgoʊɪŋ/,out·go·ing
11845,/aʊtˈgroʊ/,out·grow
11846,/-ˈgru/,outgrew
11847,/-ˈgroʊn/,outgrown
11848,/ˈaʊtgroʊθ/,out·growth
11849,/ˈaʊthaʊs/,out·house
11850,/ˈaʊtɪŋ/,out·ing
11851,/aʊtˈlændɪʃ/,out·land·ish
11852,/aʊtˈlæst/,out·last
11853,/ˈaʊtlɔ/,out·law1
11854,/ˈaʊtleɪ/,out·lay
11855,"/ˈaʊtlɛt, -lɪt/",out·let
11856,/ˈaʊtlaɪn/,out·line1
11857,/aʊtˈlɪv/,out·live
11858,/ˈaʊtlʊk/,out·look
11859,/ˈaʊtˌlaɪ-ɪŋ/,out·ly·ing
11860,/ˌaʊtməˈnuvɚ/,out·ma·neu·ver
11861,/aʊtˈmoʊdɪd/,out·mod·ed
11862,/aʊtˈnʌmbɚ/,out·num·ber
11863,/ˈaʊtˌpeɪʃənt/,out·pa·tient
11864,/ˌaʊtpɚˈfɔrm/,out·per·form
11865,/ˈaʊtˌpleɪsmənt/,out·place·ment
11866,/ˈaʊtpoʊst/,out·post
11867,/ˈaʊtˌpɔrɪŋ/,out·pour·ing
11868,/ˈaʊtpʊt/,out·put
11869,/ˈaʊtreɪdʒ/,out·rage1
11870,/aʊtˈreɪdʒəs/,out·ra·geous
11871,/ˈaʊtritʃ/,out·reach
11872,/ˈaʊtraɪt/,out·right1
11873,"/aʊtˈraɪt, ˈaʊtraɪt/",out·right2
11874,/aʊtˈrʌn/,out·run
11875,/-ˈræn/,outran
11876,/ˈaʊtsɛt/,out·set
11877,/aʊtˈʃaɪn/,out·shine
11878,/-ˈʃoʊn/,outshone
11879,"/ˌaʊtˈsaɪd, ˈaʊtsaɪd/",out·side1
11880,/aʊtˈsaɪdɚ/,out·sid·er
11881,/ˈaʊtskɚts/,out·skirts
11882,/aʊtˈsmart/,out·smart
11883,/ˈaʊtˌsɔrsɪŋ/,out·sourc·ing
11884,/aʊtˈspoʊkən/,out·spo·ken
11885,/aʊtˈstændɪŋ/,out·stand·ing
11886,/ˌaʊtˈstrɛtʃt/,out·stretched
11887,/aʊtˈstrɪp/,out·strip
11888,/ˈaʊtwɚd/,out·ward1
11889,/ˈaʊtwɚdli/,out·ward·ly
11890,/aʊtˈweɪ/,out·weigh
11891,/aʊtˈwɪt/,out·wit
11892,/ˈoʊvəl/,o·val
11893,/oʊˈvɛriən/,o·var·i·an
11894,/ˈoʊvəri/,o·va·ry
11895,/oʊˈveɪʃən/,o·va·tion
11896,/ˈʌvən/,ov·en
11897,/ˈoʊvɚ/,o·ver1
11898,/ˈoʊvɚˌɔl/,o·ver·all1
11899,/ˌoʊvɚˈɔl/,o·ver·all2
11900,/ˈoʊvɚˌɔlz/,o·ver·alls
11901,/ˌoʊvɚˈbɛrɪŋ/,o·ver·bear·ing
11902,/ˈoʊvɚˌbɔrd/,o·ver·board
11903,/ˌoʊvɚˈbɚdnd/,o·ver·bur·dened
11904,/ˈoʊvɚˌkæst/,o·ver·cast
11905,/ˌoʊvɚˈtʃardʒ/,o·ver·charge
11906,/ˈoʊvɚˌkoʊt/,o·ver·coat
11907,/ˌoʊvɚˈkʌm/,o·ver·come
11908,/-ˈkeɪm/,overcame
11909,/ˌoʊvɚˈkampənˌseɪt/,o·ver·com·pen·sate
11910,/ˌoʊvɚˌkampənˈseɪʃən/,overcompensation
11911,/ˌoʊvɚˈkraʊdɪd/,o·ver·crowd·ed
11912,/ˌoʊvɚˈdu/,o·ver·do
11913,/-ˈdɪd/,overdid
11914,/-ˈdʌn/,overdone
