,pron,words
8471,/ˈɪmpæs/,im·passe
8472,/ɪmˈpæʃənd/,im·pas·sioned
8473,/ɪmˈpæsɪv/,im·pas·sive
8474,/ɪmˈpeɪʃənt/,im·pa·tient
8475,/ɪmˈpitʃ/,im·peach
8476,/ɪmˈpɛkəbəl/,im·pec·ca·ble
8477,/ˌɪmpɪˈkyuniəs/,im·pe·cu·ni·ous
8478,/ɪmˈpid/,im·pede
8479,/ɪmˈpɛdəmənt/,im·ped·i·ment
8480,/ɪmˈpɛl/,im·pel
8481,/ɪmˈpɛndɪŋ/,im·pend·ing
8482,/ɪmˈpɛnətrəbəl/,im·pen·e·tra·ble
8483,/ɪmˈpɛrətɪv/,im·per·a·tive
8484,/ˌɪmpɚˈsɛptəbəl/,im·per·cep·ti·ble
8485,/ɪmˈpɚfɪkt/,im·per·fect
8486,/ˌɪmpɚˈfɛkʃən/,im·per·fec·tion
8487,/ɪmˈpɪriəl/,im·pe·ri·al
8488,/ɪmˈpɪriəˌlɪzəm/,im·pe·ri·al·ism
8489,/ɪmˌpɪriəˈlɪstɪk/,imperialistic
8490,/ɪmˈpɪriəs/,im·pe·ri·ous
8491,/ɪmˈpɚsənəl/,im·per·son·al
8492,/ɪmˈpɚsəˌneɪt/,im·per·so·nate
8493,/ɪmˌpɚsəˈneɪʃən/,impersonation
8494,/ɪmˈpɚtn-ənt/,im·per·ti·nent
8495,/ɪmˈpɚviəs/,im·per·vi·ous
8496,/ɪmˈpɛtʃuəs/,im·pet·u·ous
8497,/ˈɪmpətəs/,im·pe·tus
8498,/ɪmˈpɪndʒ/,im·pinge
8499,/ɪmˈplækəbəl/,im·plac·a·ble
8500,/ɪmˈplænt/,im·plant
8501,/ˈɪmplænt/,im·plant
8502,/ɪmˈplɔzəbəl/,im·plau·si·ble
8503,/ˈɪmpləˌmɛnt/,im·ple·ment
8504,/ˌɪmpləmənˈteɪʃən/,implementation
8505,/ˈɪmpləmənt/,im·ple·ment
8506,/ˈɪmplɪˌkeɪt/,im·pli·cate
8507,/ˌɪmplɪˈkeɪʃən/,im·pli·ca·tion
8508,/ɪmˈplɪsɪt/,im·plic·it
8509,/ɪmˈploʊd/,im·plode
8510,/ɪmˈplɔr/,im·plore
8511,/ɪmˈplaɪ/,im·ply
8512,/ˌɪmpəˈlaɪt/,im·po·lite
8513,/ˈɪmpɔrt/,im·port
8514,/ɪmˈpɔrt/,im·port
8515,"/ɪmˈpɔrtns, -pɔrtns/",im·por·tance
8516,"/ɪmˈpɔrtnt, -ˈpɔrtnt/",im·por·tant
8517,/ˌɪmpɔrˈteɪʃən/,im·por·ta·tion
8518,/ɪmˈpoʊz/,im·pose
8519,/ɪmˈpoʊzɪŋ/,im·pos·ing
8520,/ˌɪmpəˈzɪʃən/,im·po·si·tion
8521,/ɪmˈpasəbəl/,im·pos·si·ble
8522,/ɪmˌpasəˈbɪləti/,impossibility
8523,/ɪmˈpastɚ/,im·pos·ter
8524,/ˈɪmpətənt/,im·po·tent
8525,/ɪmˈpaʊnd/,im·pound
8526,/ɪmˈpavərɪʃt/,im·pov·er·ished
8527,/ɪmˈpræktɪkəl/,im·prac·ti·cal
8528,/ɪmˌpræktɪˈkæləti/,impracticality
8529,/ˌɪmprɪˈsaɪs/,im·pre·cise
8530,/ˌɪmprɪˈsɪʒən/,imprecision
8531,/ɪmˈprɛgnəbəl/,im·preg·na·ble
8532,/ɪmˈprɛs/,im·press
8533,/ɪmˈprɛʃən/,im·pres·sion
8534,/ɪmˈprɛʃənəbəl/,im·pres·sion·a·ble
8535,/ɪmˈprɛʃəˌnɪzəm/,im·pres·sion·ism
8536,/ɪmˌprɛʃəˈnɪstɪk/,im·pres·sion·is·tic
8537,/ɪmˈprɛsɪv/,im·pres·sive
8538,/ɪmˈprɛsmənt/,im·press·ment
8539,/ˈɪmˌprɪnt/,im·print
8540,/ɪmˈprɪnt/,im·print
8541,/ˈɪmˌprɪntɪŋ/,im·print·ing
8542,/ɪmˈprɪzən/,im·pris·on
8543,/ɪmˈprabəbəl/,im·prob·a·ble
8544,/ɪmˌprabəˈbɪləti/,improbability
8545,/ɪmˈpramptu/,im·promp·tu
8546,/ɪmˈprapɚ/,im·prop·er
8547,/ˌɪmprəˈpraɪəti/,im·pro·pri·e·ty
8548,/ɪmˈpruv/,im·prove
8549,/ɪmˈpruvmənt/,im·prove·ment
8550,/ˈɪmprəˌvaɪz/,im·pro·vise
8551,/ɪmˌpravəˈzeɪʃən/,improvisation
8552,/ˈɪmpyədənt/,im·pu·dent
8553,/ˈɪmpʌls/,im·pulse
8554,/ɪmˈpʌlsɪv/,im·pul·sive
8555,/ɪmˈpyunəti/,im·pu·ni·ty
8556,/ɪmˈpyʊr/,im·pure
8557,/ɪmˈpyʊrəti/,im·pu·ri·ty
8558,/ɪmˈpyut/,im·pute
8559,/ˌɪmpyəˈteɪʃən/,imputation
8560,/ɪn/,in
8561,/ˌɪnəˈbɪləti/,in·a·bil·i·ty
8562,/ˌɪnəkˈsɛsəbəl/,in·ac·ces·si·ble
8563,/ɪnˈækyərəsi/,in·ac·cu·ra·cy
8564,/ɪnˈækyərɪt/,in·ac·cu·rate
8565,/ɪnˈækʃən/,in·ac·tion
8566,/ɪnˈæktɪv/,in·ac·tive
8567,/ˌɪnækˈtɪvəti/,inactivity
8568,/ɪnˈædəkwəsi/,in·ad·e·qua·cy
8569,/ɪnˈædəkwɪt/,in·ad·e·quate
8570,/ˌɪnədˈmɪsəbəl/,in·ad·mis·si·ble
8571,/ˌɪnədˈvɚtntli/,in·ad·vert·ent·ly
8572,/ɪnˈeɪlyənəbəl/,in·al·ien·a·ble
8573,/ɪˈneɪn/,in·ane
8574,/ɪnˈænəmɪt/,in·an·i·mate
8575,/ˌɪnəˈproʊpriɪt/,in·ap·pro·pri·ate
8576,/ˌɪnarˈtɪkyəlɪt/,in·ar·tic·u·late
8577,/ˌɪnəzˈmʌtʃ əz/,as
8578,/ɪnˈɔdəbəl/,in·au·di·ble
8579,/ɪˈnɔgyəˌreɪt/,in·au·gu·rate
8580,/ɪˈnɔgyərəl/,inaugural
8581,/ɪˌnɔgyəˈreɪʃən/,inauguration
8582,/ˌɪnɔˈspɪʃəs/,in·aus·pi·cious
8583,/ˌɪnˈbɔrn/,in·born
8584,/ˌɪnˈbrɛd/,in·bred
8585,/ˈɪnˌbridɪŋ/,inbreeding
8586,/ɪnˈkælkyələbəl/,in·cal·cu·la·ble
8587,/ˌɪnkənˈdɛsənt/,in·can·des·cent
8588,/ˌɪnkænˈteɪʃən/,in·can·ta·tion
8589,/ɪnˈkeɪpəbəl/,in·ca·pa·ble
8590,/ˌɪnkəˈpæsəˌteɪt/,in·ca·pac·i·tate
8591,/ˌɪnkəˈpæsəti/,in·ca·pac·i·ty
8592,/ɪnˈkarsəˌreɪt/,in·car·cer·ate
8593,/ɪnˌkarsəˈreɪʃən/,incarceration
8594,"/ɪnˈkarnɪt, -ˌneɪt/",in·car·nate
8595,/ˌɪnkarˈneɪʃən/,in·car·na·tion
8596,/ɪnˈsɛndiˌɛri/,in·cen·di·ar·y
8597,/ˈɪnsɛns/,in·cense
8598,/ɪnˈsɛnst/,in·censed
8599,/ɪnˈsɛntɪv/,in·cen·tive
8600,/ɪnˈsɛpʃən/,in·cep·tion
8601,/ɪnˈsɛsənt/,in·ces·sant
8602,/ˈɪnsɛst/,in·cest
8603,/ɪnˈsɛstʃuəs/,incestuous
8604,/ɪntʃ/,inch
8605,/ɪnˈkoʊɪt/,in·cho·ate
8606,/ˈɪnsədəns/,in·ci·dence
8607,/ˈɪnsədənt/,in·ci·dent
8608,/ˌɪnsəˈdɛntl/,in·ci·den·tal
8609,/ˌɪnsəˈdɛntli/,in·ci·den·tal·ly
8610,/ɪnˈsɪnəˌreɪt/,in·cin·er·ate
8611,/ɪnˌsɪnəˈreɪʃən/,incineration
8612,/ɪnˈsɪnəˌreɪtɚ/,in·cin·er·a·tor
8613,/ɪnˈsɪʒən/,in·ci·sion
8614,/ɪnˈsaɪsɪv/,in·ci·sive
8615,/ɪnˈsaɪzɚ/,in·ci·sor
8616,/ɪnˈsaɪt/,in·cite
8617,/ˌɪnkləˈneɪʃən/,in·cli·na·tion
8618,/ɪnˈklaɪn/,in·cline
8619,/ˈɪnklaɪn/,in·cline
8620,/ɪnˈklaɪnd/,in·clined
8621,/ɪnˈklud/,in·clude
8622,/ɪnˈkludɪŋ/,in·clud·ing
8623,/ɪnˈkluʒən/,in·clu·sion
8624,/ɪnˈklusɪv/,in·clu·sive
8625,/ˌɪnkagˈnitoʊ/,in·cog·ni·to
8626,/ˌɪnkoʊˈhɪrənt/,in·co·her·ent
8627,"/ˈɪnkʌm, ˈɪŋ-/",in·come
8628,/ˈɪnˌkʌmɪŋ/,in·com·ing
8629,/ˌɪnkəˌmyunɪˈkadoʊ/,in·com·mu·ni·ca·do
8630,/ɪnˈkampərəbəl/,in·com·pa·ra·ble
8631,/ˌɪnkəmˈpætəbəl/,in·com·pat·i·ble
8632,/ˌɪnkəmˌpætəˈbɪləti/,incompatibility
8633,/ɪnˈkampətəns/,in·com·pe·tence
8634,/ɪnˈkampətənt/,in·com·pe·tent
8635,/ˌɪnkəmˈplit/,in·com·plete
8636,/ˌɪnkampriˈhɛnsəbəl/,in·com·pre·hen·si·ble
8637,/ˌɪnkənˈsivəbəl/,in·con·ceiv·a·ble
8638,/ˌɪnkənˈklusɪv/,in·con·clu·sive
8639,/ɪnˈkaŋgruəs/,in·con·gru·ous
8640,/ˌɪnkənˈgruəti/,incongruity
8641,/ˌɪnkansəˈkwɛnʃəl/,in·con·se·quen·tial
8642,/ˌɪnkənˈsɪdərɪt/,in·con·sid·er·ate
8643,/ˌɪnkənˈsɪstənsi/,in·con·sist·en·cy
8644,/ˌɪnkənˈsɪstənt/,in·con·sist·ent
8645,/ˌɪnkənˈsoʊləbəl/,in·con·sol·a·ble
8646,/ˌɪnkənˈspɪkyuəs/,in·con·spic·u·ous
8647,"/ɪnˈkantn-ənt, -tənənt/",in·con·ti·nent
8648,/ˌɪnkantrəˈvɚtəbəl/,in·con·tro·vert·i·ble
8649,/ˌɪnkənˈvinyəns/,in·con·ven·ience
8650,/ˌɪnkənˈvinyənt/,in·con·ven·ient
8651,/ɪnˈkɔrpəˌreɪt/,in·cor·po·rate
8652,/ɪnˌkɔrpəˈreɪʃən/,incorporation
8653,/ɪnˈkɔrpəˌreɪtɪd/,In·cor·po·rat·ed
8654,/ˌɪnkəˈrɛkt/,in·cor·rect
8655,"/ɪnˈkɔrədʒəbəl, -ˈkar-/",in·cor·ri·gi·ble
8656,/ɪnˈkris/,in·crease
8657,/ˈɪŋkris/,in·crease
8658,/ɪnˈkrist/,in·creased
8659,/ɪnˈkrisɪŋli/,in·creas·ing·ly
8660,/ɪnˈkrɛdəbəl/,in·cred·i·ble
8661,/ɪnˈkrɛdəbli/,in·cred·i·bly
8662,/ɪnˈkrɛdʒələs/,in·cred·u·lous
8663,/ˌɪnkrɪˈduləti/,incredulity
8664,"/ˈɪnkrəmənt, ˈɪŋ-/",in·cre·ment
8665,/ˌɪnkrəˈmɛntl/,incremental
8666,/ɪnˈkrɪməˌneɪt/,in·crim·i·nate
8667,/ɪnˌkrɪməˈneɪʃən/,incrimination
8668,/ˈɪŋkyəˌbeɪt/,in·cu·bate
8669,/ˌɪŋkyəˈbeɪʃən/,incubation
8670,/ˈɪŋkyəˌbeɪtɚ/,in·cu·ba·tor
8671,"/ˈɪnkʌlˌkeɪt, ɪnˈkʌlˌkeɪt/",in·cul·cate
8672,/ˌɪnkʌlˈkeɪʃən/,inculcation
8673,/ɪnˈkʌmbənt/,in·cum·bent
8674,/ɪnˈkɚ/,in·cur
8675,/ɪnˈkyʊrəbəl/,in·cur·a·ble
8676,/ɪnˈkɚʒən/,in·cur·sion
8677,/ɪnˈdɛtɪd/,in·debt·ed
8678,/ɪnˈdisənt/,in·de·cent
8679,/ˌɪndɪˈsɪʒən/,in·de·ci·sion
8680,/ˌɪndɪˈsaɪsɪv/,in·de·ci·sive
8681,/ɪnˈdid/,in·deed
8682,/ˌɪndɪˈfætɪgəbəl/,in·de·fat·i·ga·ble
8683,/ˌɪndɪˈfɛnsəbəl/,in·de·fen·si·ble
8684,/ˌɪndɪˈfaɪnəbəl/,in·de·fin·a·ble
8685,/ɪnˈdɛfənɪt/,in·def·i·nite
8686,/ɪnˈdɛfənɪtli/,in·def·i·nite·ly
8687,/ɪnˈdɛləbəl/,in·del·i·ble
8688,/ɪnˈdɛlɪkɪt/,in·del·i·cate
8689,/ɪnˈdɛmnəˌfaɪ/,in·dem·ni·fy
8690,/ɪnˈdɛmnəti/,in·dem·ni·ty
8691,/ɪnˈdɛnt/,in·dent
8692,/ˌɪndɛnˈteɪʃən/,in·den·ta·tion
8693,/ɪnˌdɛntʃɚd ˈsɚvənt/,serv·ant
8694,/ˌɪndɪˈpɛndəns/,in·de·pend·ence
8695,/ˌɪndɪˈpɛndənt/,in·de·pend·ent
8696,/ˌɪndɪˈskraɪbəbəl/,in·de·scrib·a·ble
8697,/ˌɪndɪˈstrʌktəbəl/,in·de·struct·i·ble
8698,/ˌɪndɪˈtɚmənɪt/,in·de·ter·mi·nate
8699,/ˈɪndɛks/,in·dex
8700,/ˈɪndəˌsiz/,indices
8701,/ˈɪndiən/,In·di·an
8702,/ˈɪndəˌkeɪt/,in·di·cate
8703,/ˌɪndəˈkeɪʃən/,in·di·ca·tion
8704,/ɪnˈdɪkətɪv/,in·dic·a·tive
8705,/ˈɪndəˌkeɪtɚ/,in·di·ca·tor
8706,/ˈɪndəˌsiz/,in·di·ces
8707,/ɪnˈdaɪt/,in·dict
8708,/ɪnˈdaɪtəbəl/,indictable
8709,/ɪnˈdaɪtmənt/,in·dict·ment
8710,/ɪnˈdɪfrəns/,in·dif·ference
8711,/ɪnˈdɪfrənt/,in·dif·ferent
8712,/ɪnˈdɪdʒənəs/,in·dig·e·nous
8713,/ˈɪndɪdʒənt/,in·di·gent
8714,"/ˌɪndɪˈdʒɛstəbəl, -daɪ-/",in·di·gest·i·ble
8715,"/ˌɪndəˈdʒɛstʃən, -daɪ-/",in·di·ges·tion
8716,/ɪnˈdɪgnənt/,in·dig·nant
8717,/ˌɪndɪgˈneɪʃən/,in·dig·na·tion
8718,/ɪnˈdɪgnəti/,in·dig·ni·ty
8719,"/ˌɪndəˈrɛkt, -daɪ-/",in·di·rect
8720,/ˌɪndɪˈskrit/,in·dis·creet
8721,/ˌɪndɪˈskrɛʃən/,in·dis·cre·tion
8722,/ˌɪndɪˈskrɪmənɪt/,in·dis·crim·i·nate
8723,/ˌɪndɪˈspɛnsəbəl/,in·dis·pen·sa·ble
8724,/ˌɪndɪˈspyutəbəl/,in·dis·pu·ta·ble
8725,/ˌɪndɪˈstɪŋkt/,in·dis·tinct
8726,/ˌɪndɪˈstɪŋgwɪʃəbəl/,in·dis·tin·guish·a·ble
8727,/ˌɪndəˈvɪdʒuəl/,in·di·vid·u·al
8728,/ˌɪndəˈvɪdʒuəˌlɪzəm/,in·di·vid·u·al·ism
8729,/ˌɪndəˌvɪdʒuəˈlɪstɪk/,individualistic
8730,/ˌɪndəˌvɪdʒuˈæləti/,in·di·vid·u·al·i·ty
8731,"/ˌɪndəˈvɪdʒuəli, -dʒəli/",in·di·vid·u·al·ly
8732,/ˌɪndəˈvɪzəbəl/,in·di·vis·i·ble
8733,/ɪnˈdaktrəˌneɪt/,in·doc·tri·nate
8734,/ɪnˌdaktrəˈneɪʃən/,indoctrination
8735,/ˈɪndələnt/,in·do·lent
8736,/ɪnˈdamətəbəl/,in·dom·i·ta·ble
8737,/ˈɪndɔr/,in·door
8738,/ˌɪnˈdɔrz/,in·doors
8739,/ɪnˈdus/,in·duce
8740,/ɪnˈdusmənt/,in·duce·ment
8741,/ɪnˈdʌkt/,in·duct
8742,/ɪnˌdʌkˈti/,inductee
8743,/ɪnˈdʌkʃən/,in·duc·tion
8744,/ɪnˈdʌktɪv/,in·duc·tive
8745,/ɪnˈdʌldʒ/,in·dulge
8746,/ɪnˈdʌldʒəns/,in·dul·gence
8747,/ɪnˈdʌldʒənt/,in·dul·gent
8748,/ɪnˈdʌstriəl/,in·dus·tri·al
8749,/ɪnˈdʌstriəˌlaɪz/,in·dus·tri·al·ize
8750,/ɪnˌdʌstriələˈzeɪʃən/,industrialization
8751,/ɪnˈdʌstriəs/,in·dus·tri·ous
8752,/ˈɪndəstri/,in·dus·try
8753,/ɪˈnibriˌeɪtɪd/,in·e·bri·at·ed
8754,/ɪˌnibriˈeɪʃən/,inebriation
8755,/ɪnˈɛdəbəl/,in·ed·i·ble
8756,/ɪnˈɛfəbəl/,in·ef·fa·ble
8757,/ˌɪnəˈfɛktɪv/,in·ef·fec·tive
8758,/ˌɪnəˈfɛktʃuəl/,in·ef·fec·tu·al
8759,/ˌɪnəˈfɪʃənt/,in·ef·fi·cient
8760,/ˌɪnɪˈlæstɪk/,in·e·las·tic
8761,/ɪnˈɛləgənt/,in·el·e·gant
8762,/ɪnˈɛlədʒəbəl/,in·el·i·gi·ble
8763,/ɪnˌɛlədʒəˈbɪləti/,ineligibility
8764,/ɪˈnɛpt/,in·ept
8765,/ɪˈnɛptəˌtud/,ineptitude
8766,/ˌɪnɪˈkwaləti/,in·e·qual·i·ty
8767,/ɪnˈɛkwəti/,in·eq·ui·ty
8768,/ɪˈnɚt/,in·ert
8769,/ɪˈnɚʃə/,in·er·tia
8770,/ˌɪnəˈskeɪpəbəl/,in·es·cap·a·ble
8771,/ɪnˈɛstəməbəl/,in·es·ti·ma·ble
8772,/ɪˈnɛvətəbəl/,in·ev·i·ta·ble
8773,/ɪˌnɛvətəˈbɪləti/,inevitability
8774,/ɪˈnɛvətəbli/,in·ev·i·ta·bly
8775,/ˌɪnɪgˈzækt/,in·ex·act
8776,/ˌɪnɪkˈskyuzəbəl/,in·ex·cus·a·ble
8777,/ˌɪnɪgˈzɔstəbəl/,in·ex·haust·i·ble
8778,/ɪnˈɛksərəbəl/,in·ex·o·ra·ble
8779,/ˌɪnɪkˈspɛnsɪv/,in·ex·pen·sive
8780,/ˌɪnɪkˈspɪriənst/,in·ex·pe·ri·enced
8781,/ˌɪnɪkˈsplɪkəbəl/,in·ex·pli·ca·ble
8782,"/ˌɪnɪkˈstrɪkəbəl, ɪnˈɛkstrɪk-/",in·ex·tric·a·ble
8783,/ˌɪnɪkˈstrɪkəbli/,in·ex·tri·ca·bly
8784,/ɪnˈfæləbəl/,in·fal·li·ble
8785,/ɪnˌfæləˈbɪləti/,infallibility
8786,/ˈɪnfəməs/,in·fa·mous
8787,/ˈɪnfəmi/,in·fa·my
8788,/ˈɪnfənsi/,in·fan·cy
8789,/ˈɪnfənt/,in·fant
8790,"/ˈɪnfənˌtaɪl, -təl/",in·fan·tile
8791,/ˈɪnfəntri/,in·fan·try
8792,/ɪnˈfarkʃən/,in·farc·tion
8793,/ɪnˈfætʃuˌeɪtɪd/,in·fat·u·at·ed
8794,/ɪnˌfætʃuˈeɪʃən/,infatuation
8795,/ɪnˈfɛkt/,in·fect
8796,/ɪnˈfɛktɪd/,in·fect·ed
8797,/ɪnˈfɛkʃən/,in·fec·tion
8798,/ɪnˈfɛkʃəs/,in·fec·tious
8799,/ɪnˈfɚ/,in·fer
8800,/ˈɪnfərəns/,in·fer·ence
8801,/ˌɪnfərɛnʃəl ˈkwestʃən/,ques·tion
8802,/ɪnˈfɪriɚ/,in·fe·ri·or
8803,"/ɪnˌfɪriˈarəti, -ˈɔr-/",inferiority
8804,/ɪnˈfɚnoʊ/,in·fer·no
8805,/ɪnˈfɚtl/,in·fer·tile
8806,/ˌɪnfɚˈtɪləti/,infertility
8807,/ɪnˈfɛst/,in·fest
8808,/ˌɪnfɛˈsteɪʃən/,infestation
8809,"/ˈɪnfədl, -ˌdɛl/",in·fi·del
8810,/ˌɪnfəˈdɛləti/,in·fi·del·i·ty
8811,/ˈɪnfild/,in·field
8812,/ˈɪnˌfaɪtɪŋ/,in·fight·ing
8813,"/ɪnˈfɪlˌtreɪt, ˈɪnfɪl-/",in·fil·trate
8814,/ˌɪnfɪlˈtreɪʃən/,infiltration
8815,/ˈɪnfənɪt/,in·fi·nite
8816,/ˈɪnfənɪtli/,in·fi·nite·ly
8817,/ˌɪnfɪnəˈtɛsəməl/,in·fin·i·tes·i·mal
8818,/ɪnˈfɪnətɪv/,in·fin·i·tive
8819,/ɪnˈfɪnəti/,in·fin·i·ty
8820,/ɪnˈfɚm/,in·firm
8821,/ɪnˈfɚməri/,in·fir·ma·ry
8822,/ɪnˈfɚməti/,in·fir·mi·ty
8823,/ɪnˈfleɪm/,in·flame
8824,/ɪnˈflæməbəl/,in·flam·ma·ble
8825,/ˌɪnfləˈmeɪʃən/,in·flam·ma·tion
8826,/ɪnˈfleɪmd/,inflamed
8827,/ɪnˈflæməˌtɔri/,in·flam·ma·to·ry
8828,/ɪnˈfleɪtəbəl/,in·flat·a·ble
8829,/ɪnˈfleɪt/,in·flate
8830,/ɪnˈfleɪtɪd/,in·flat·ed
8831,/ɪnˈfleɪʃən/,in·fla·tion
8832,/ɪnˈfleɪʃəˌnɛri/,in·fla·tion·a·ry
8833,/ɪnˈflɛkt/,in·flect
8834,/ɪnˈflɛkʃən/,in·flec·tion
8835,/ɪnˈflɛksəbəl/,in·flex·i·ble
8836,/ɪnˌflɛksəˈbɪləti/,inflexibility
8837,/ɪnˈflɪkt/,in·flict
8838,/ɪnˈflɪkʃən/,infliction
8839,/ˈɪnfluəns/,in·flu·ence
8840,/ˌɪnfluˈɛnʃəl/,in·flu·en·tial
8841,/ˌɪnfluˈɛnzə/,in·flu·en·za
8842,/ˈɪnflʌks/,in·flux
8843,/ˈɪnfoʊ/,in·fo
8844,/ˈɪnfoʊˌmɚʃəl/,in·fo·mer·cial
8845,/ɪnˈfɔrm/,in·form
8846,/ɪnˈfɔrməl/,in·for·mal
8847,/ˌɪnfɔrˈmæləti/,informality
8848,/ɪnˈfɔrmənt/,in·form·ant
8849,/ˌɪnfɚˈmeɪʃən/,in·for·ma·tion
8850,/ɪnˈfɔrmətɪv/,in·form·a·tive
8851,/ɪnˈfɔrmd/,in·formed
8852,/ɪnˈfɔrmɚ/,in·form·er
8853,/ˌɪnfoʊˈteɪnmənt/,in·fo·tain·ment
8854,/ɪnˈfrækʃən/,in·frac·tion
8855,/ˌɪnfrəˈrɛd/,in·fra·red
8856,/ˈɪnfrəˌstrʌktʃɚ/,in·fra·struc·ture
8857,/ɪnˈfrikwənt/,in·fre·quent
8858,/ɪnˈfrɪndʒ/,in·fringe
8859,/ɪnˈfyʊriˌeɪt/,in·fu·ri·ate
8860,/ɪnˈfyʊriˌeɪtɪŋ/,in·fu·ri·at·ing
8861,/ɪnˈfyuz/,in·fuse
8862,/ɪnˈfyuʒən/,in·fu·sion
8863,/ɪnˈdʒinyəs/,in·ge·nious
8864,/ˌɪndʒəˈnuəti/,in·ge·nu·i·ty
8865,/ɪnˈdʒɛnyuəs/,in·gen·u·ous
8866,/ɪnˈdʒɛst/,in·gest
8867,/ɪnˈdʒɛstʃən/,ingestion
8868,"/ɪnˈgreɪnd, ˈɪngreɪnd/",in·grained
8869,/ɪnˈgreɪʃiˌeɪt/,in·gra·ti·ate
8870,/ɪnˈgrætəˌtud/,in·grat·i·tude
8871,/ɪnˈgridiənt/,in·gre·di·ent
8872,/ɪnˈhæbɪt/,in·hab·it
8873,/ɪnˈhæbətənt/,in·hab·it·ant
8874,/ɪnˈheɪl/,in·hale
8875,/ˌɪnhəˈleɪʃən/,inhalation
8876,/ɪnˈheɪlɚ/,in·hal·er
8877,"/ɪnˈhɪrənt, -ˈhɛr-/",in·her·ent
8878,/ɪnˈhɛrɪt/,in·her·it
8879,/ɪnˈhɛrɪtəns/,in·her·i·tance
8880,/ɪnˈhɪbɪt/,in·hib·it
8881,/ɪnˈhɪbɪtɪd/,in·hib·it·ed
8882,"/ˌɪnhɪˈbɪʃən, ˌɪnə-/",in·hi·bi·tion
8883,"/ˌɪnhaˈspɪtəbəl, ɪnˈhaspɪ-/",in·hos·pi·ta·ble
8884,/ɪnˈhyumən/,in·hu·man
8885,/ˌɪnhyuˈmeɪn/,in·hu·mane
8886,/ˌɪnhyuˈmænəti/,inhumanity
8887,/ɪˈnɪmɪkəl/,in·im·i·cal
8888,/ɪˈnɪmətəbəl/,in·im·i·ta·ble
8889,/ɪˈnɪkwəti/,in·iq·ui·ty
8890,/ɪˈnɪʃəl/,i·ni·tial
8891,/ɪˈnɪʃiˌeɪt/,i·ni·ti·ate
8892,/ɪˌnɪʃiˈeɪʃən/,i·ni·ti·a·tion
8893,/ɪˈnɪʃətɪv/,i·ni·tia·tive
8894,/ɪnˈdʒɛkt/,in·ject
8895,/ɪnˈdʒɛkʃən/,in·jec·tion
8896,/ɪnˈdʒʌŋkʃən/,in·junc·tion
8897,/ˈɪndʒɚ/,in·jure
8898,/ˈɪndʒɚd/,in·jured
8899,/ˈɪndʒəri/,in·ju·ry
8900,/ɪnˈdʒʌstɪs/,in·jus·tice
8901,/ɪŋk/,ink
8902,/ˈɪŋklɪŋ/,ink·ling
8903,"/ˈɪnleɪd, ɪnˈleɪd/",in·laid
8904,/ˈɪnlənd/,in·land
8905,/ˈɪnleɪ/,in·lay
8906,"/ˈɪnlɛt, ˈɪnlət/",in·let
8907,/ˈɪnmeɪt/,in·mate
8908,/ɪn/,inn
8909,/ˈɪnɚdz/,in·nards
8910,/ˌɪˈneɪt/,in·nate
8911,/ˈɪnɚˌmoʊst/,in·ner·most
8912,/ˈɪnɪŋ/,in·ning
8913,/ˈɪnˌkipɚ/,inn·keep·er
8914,/ˈɪnəsəns/,in·no·cence
8915,/ˈɪnəsənt/,in·no·cent
8916,/ɪˈnakyuəs/,in·noc·u·ous
8917,/ˈɪnəˌveɪt/,in·no·vate
8918,/ˈɪnəˌveɪtɚ/,innovator
8919,/ˌɪnəˈveɪʃən/,in·no·va·tion
8920,/ˈɪnəˌveɪtɪv/,in·no·va·tive
8921,/ˌɪnyuˈɛndoʊ/,in·nu·en·do
8922,/ɪˈnumərəbəl/,in·nu·mer·a·ble
8923,/ɪˈnakyəˌleɪt/,in·oc·u·late
8924,/ɪˌnakyəˈleɪʃən/,inoculation
8925,/ˌɪnəˈfɛnsɪv/,in·of·fen·sive
8926,/ɪnˈapərəbəl/,in·op·er·a·ble
8927,"/ɪnˌapɚˈtun, ˌɪna-/",in·op·por·tune
8928,/ɪnˈɔrdn-ɪt/,in·or·di·nate
8929,/ˌɪnɔrˈgænɪk/,in·or·gan·ic
8930,/ˈɪnˌpeɪʃənt/,in·pa·tient
8931,/ˈɪnpʊt/,in·put
8932,/ˈɪnkwɛst/,in·quest
8933,/ɪnˈkwaɪɚ/,in·quire
8934,/ɪnˈkwaɪərɪŋ/,in·quir·ing
8935,"/ɪnˈkwaɪəri, ˈɪŋkwəri/",in·quir·y
8936,/ˌɪnkwəˈzɪʃən/,in·qui·si·tion
8937,/ɪnˈkwɪzətɪv/,in·quis·i·tive
8938,/ɪnˈkwɪzətɚ/,in·quis·i·tor
8939,/ɪnˌkwɪzəˈtɔriəl/,inquisitorial
8940,/ˈɪnroʊdz/,in·roads
8941,/ɪnˈseɪn/,in·sane
8942,/ɪnˈsænəti/,in·san·i·ty
8943,/ɪnˈseɪʃəbəl/,in·sa·tia·ble
8944,/ɪnˈskraɪb/,in·scribe
8945,/ɪnˈskrɪpʃən/,inscription
8946,/ɪnˈskrutəbəl/,in·scru·ta·ble
8947,/ˈɪnsɛkt/,in·sect
8948,/ɪnˈsɛktəˌsaɪd/,in·sec·ti·cide
8949,/ɪnˈsɛktəˌvɔr/,in·sec·ti·vore
